,cull_effort,beta_interspecies*1500,beta*1500,median_outbreak_size,Lwr95%CI_outbreak_size,Upr95%CI_outbreak_size,min_outbreak_size,max_outbreak_size,quantile0.025_outbreak_size,quantile0.975_outbreak_size,median_spillover_forest,Lwr95%CI_spillover_forest,Upr95%CI_spillover_forest,min_spillover_forest,max_spillover_forest,quantile0.025_spillover_forest,quantile0.975_spillover_forest,median_spillover_border,Lwr95%CI_spillover_border,Upr95%CI_spillover_border,min_spillover_border,max_spillover_border,quantile0.025_spillover_border,quantile0.975_spillover_border,median_spillover_outside,Lwr95%CI_spillover_outside,Upr95%CI_spillover_outside,min_spillover_outside,max_spillover_outside,quantile0.025_spillover_outside,quantile0.975_spillover_outside,number_no_outbreak,%_no_outbreak,number_extinctions,%_extinctions,median_peak_infection,Lwr95%CI_peak_infection,Upr95%CI_peak_infection,min_peak_infection,max_peak_infection,quantile0.025_peak_infection,quantile0.975_peak_infection,median_time_peak_infection,Lwr95%CI_time_peak_infection,Upr95%CI_time_peak_infection,min_time_peak_infection,max_time_peak_infection,quantile0.025_time_peak_infection,quantile0.975_time_peak_infection,median_time_10%death,Lwr95%CI_time_10%death,Upr95%CI_time_10%death,min_time_10%death,max_time_10%death,quantile0.025_time_10%death,quantile0.975_time_10%death,median_time_20%death,Lwr95%CI_time_20%death,Upr95%CI_time_20%death,min_time_20%death,max_time_20%death,quantile0.025_20%death,quantile0.975_20%death,median_spillover10%_forest,Lwr95%CI_spillover10%_forest,Upr95%CI_spillover10%_forest,min_spillover10%_forest,max_spillover10%_forest,quantile0.025_spillover10%_forest,quantile0.975_spillover10%_forest,median_spillover10%_border,Lwr95%CI_spillover10%_border,Upr95%CI_spillover10%_border,min_spillover10%_border,max_spillover10%_border,quantile0.025_spillover10%_border,quantile0.975_spillover10%_border,median_spillover10%_outside,Lwr95%CI_spillover10%_outside,Upr95%CI_spillover10%_outside,min_spillover10%_outside,max_spillover10%_outside,quantile0.025_spillover10%_outside,quantile0.975_spillover10%_outside,median_spillover20%_forest,Lwr95%CI_spillover20%_forest,Upr95%CI_spillover20%_forest,min_spillover20%_forest,max_spillover20%_forest,quantile0.025_spillover20%_forest,quantile0.975_spillover20%_forest,median_spillover20%_border,Lwr95%CI_spillover20%_border,Upr95%CI_spillover20%_border,min_spillover20%_border,max_spillover20%_border,quantile0.025_spillover20%_border,quantile0.975_spillover20%_border,median_spillover20%_outside,Lwr95%CI_spillover20%_outside,Upr95%CI_spillover20%_outside,min_spillover20%_outside,max_spillover20%_outside,quantile0.025_spillover20%_outside,quantile0.975_spillover20%_outside
1,0,0.033333333,0.7,1878,1865,1883.5,1,2083,1,2030.775,0.363277778,0.360688889,0.3658,0,0.412666667,0,0.394197222,0.044155556,0.043511111,0.044733333,0,0.053866667,0,0.052235,0.008511111,0.008311111,0.008666667,0,0.010933333,0,0.010241667,38,15.2,0,0,524.5,520,534,427,646,471.275,596,57,56,58,46,82,48,75,44,43.5,45,34,68,36,62.725,49,48,50,39,73,41.275,67,0.0409,0.040188889,0.041411111,0.031244444,0.056555556,0.033443333,0.048555,0.004977778,0.004888889,0.005177778,0.002688889,0.007688889,0.003806111,0.007080556,0.000955556,0.000933333,0.001,0.000466667,0.001533333,0.000644444,0.001371667,0.079411111,0.078511111,0.080466667,0.063777778,0.094533333,0.069084444,0.090999444,0.009555556,0.009377778,0.009755556,0.006488889,0.013422222,0.007583889,0.01202,0.001844444,0.001777778,0.001888889,0.001022222,0.002844444,0.001317222,0.002533333
2,0,0.033333333,1,1810.5,1807,1817,1,1999,1,1904.975,0.3516,0.349844444,0.354133333,0,0.397644444,5.00E-06,0.376531667,0.043066667,0.042633333,0.043644444,0,0.054755556,0,0.048795,0.008355556,0.008222222,0.008488889,0,0.011288889,0,0.009906111,16,6.4,0,0,563,557,567,496,658,519,626.575,45.5,45,46,36,76,38,59,36,36,37,29,63,30,47.175,40,39,40,34,67,34,51.175,0.0433,0.042966667,0.043688889,0.033955556,0.058577778,0.037087778,0.051285556,0.005155556,0.005,0.005244444,0.003244444,0.007644444,0.003881111,0.006842778,0.000977778,0.000933333,0.001,0.000466667,0.001733333,0.000622222,0.001537222,0.081944444,0.081311111,0.082922222,0.0688,0.097555556,0.070699444,0.092704444,0.009844444,0.009588889,0.009966667,0.006177778,0.014644444,0.007717778,0.012885556,0.001866667,0.001822222,0.001933333,0.001088889,0.003044444,0.001307222,0.00266
3,0,0.033333333,1.3,1770.5,1764,1775,1,2077,1.225,1884.4,0.344477778,0.342811111,0.345822222,0,0.4136,2.22E-05,0.371299444,0.042077778,0.0416,0.042466667,0,0.052377778,5.00E-06,0.048218889,0.008111111,0.007966667,0.008266667,0,0.010088889,0,0.009795,10,4,0,0,590,586.5,595,527,750,542,654.025,39,39,40,32,71,33,55,31,30,31,25,65,26.975,46.025,35,35,35,29,68,31,50,0.044733333,0.044311111,0.045277778,0.034844444,0.055933333,0.036192778,0.052607778,0.005311111,0.005133333,0.005466667,0.003511111,0.0082,0.003843333,0.007140556,0.001,0.000977778,0.001044444,0.000488889,0.001777778,0.000511111,0.001488889,0.083588889,0.082722222,0.0841,0.068666667,0.101377778,0.072458889,0.093162222,0.010044444,0.009844444,0.010333333,0.006377778,0.014088889,0.007576667,0.012893333,0.001911111,0.001844444,0.002,0.001088889,0.003088889,0.001288333,0.002622778
4,0,0.033333333,1.6,1748,1743,1753,1,1963,1,1830.325,0.338266667,0.335766667,0.339877778,0,0.382377778,0,0.363204444,0.041666667,0.0412,0.042255556,0,0.048866667,0,0.047083889,0.007977778,0.0079,0.008066667,0,0.010355556,0,0.009641667,14,5.6,0,0,604,600,610.5,520,729,555,661.125,35,34,35,28,62,30,46.125,28,27,28,23,55,25,39,32,31,33,27,58,28,42.125,0.0455,0.0447,0.046177778,0.033511111,0.057266667,0.037483333,0.054561111,0.0054,0.005255556,0.005511111,0.002888889,0.007888889,0.003755556,0.0073,0.001,0.000977778,0.001022222,0.000466667,0.001777778,0.000622222,0.001577778,0.0846,0.083311111,0.085688889,0.069644444,0.101488889,0.072388889,0.096555556,0.010011111,0.009777778,0.010255556,0.006888889,0.014688889,0.007761111,0.013161111,0.001911111,0.001844444,0.001977778,0.000955556,0.003,0.001327778,0.002691667
5,0,0.033333333,1.9,1736,1733,1743,1,1878,1679.675,1809,0.336644444,0.335022222,0.338666667,0,0.374555556,0.314606111,0.358157222,0.041222222,0.040644444,0.041911111,0,0.050644444,0.034785556,0.04694,0.008011111,0.007933333,0.008133333,0,0.010066667,0.006449444,0.009678889,5,2,0,0,615,613,619,551,700,567.2,670.8,33,33,34,25,57,28,43,26,25,26,21,52,22.1,36,30,30,31,25,55,26,39,0.046088889,0.045377778,0.047066667,0.034066667,0.057466667,0.038608889,0.054988889,0.005422222,0.005288889,0.005577778,0.003422222,0.008244444,0.003848889,0.00762,0.001022222,0.000977778,0.001066667,0.000466667,0.001733333,0.000624444,0.001555556,0.085355556,0.0846,0.086111111,0.069355556,0.098444444,0.074215556,0.094704444,0.010111111,0.009866667,0.010288889,0.006577778,0.014955556,0.007611111,0.012817778,0.001911111,0.001866667,0.001977778,0.001088889,0.003044444,0.001291111,0.002733333
6,0,0.033333333,2.2,1718,1712,1723,1,2206,1664.35,1807.975,0.334322222,0.332188889,0.336233333,0,0.429022222,0.305311111,0.359904444,0.0408,0.040344444,0.041233333,0,0.049777778,0.033488333,0.047145,0.007933333,0.007833333,0.008,0,0.010666667,0.006432222,0.009733333,5,2,1,0.4,619,617,622,555,822,570.3,684.9,30,29,30,24,89,25.1,39,25,25,26,20,84,22,34.9,28,28,28,24,87,25,37.9,0.047777778,0.0472,0.048488889,0.035755556,0.060911111,0.040606667,0.057035556,0.005666667,0.005488889,0.005866667,0.003711111,0.008711111,0.004075556,0.008273333,0.001066667,0.001022222,0.001088889,0.000488889,0.001844444,0.000668889,0.001664444,0.085177778,0.084311111,0.085911111,0.066888889,0.102066667,0.075008889,0.097788889,0.010311111,0.010044444,0.010533333,0.006733333,0.015622222,0.007624444,0.013886667,0.001977778,0.001911111,0.002088889,0.001133333,0.003377778,0.001317778,0.002817778
7,0,0.233333333,0.7,1877.5,1873,1890,1,2325,1,2077.65,2.536177778,2.516966667,2.554688889,0,3.1346,0,2.853639444,0.312666667,0.3094,0.317488889,0,0.401488889,0,0.364412222,0.060044444,0.058955556,0.061211111,0,0.077311111,0,0.070637778,45,18,0,0,518,510,522,447,684,469,609.8,57,56,58,5,112,48,79.75,44,44,45,33,100,36,65,49,48,50,38,105,41.1,70.9,0.284977778,0.279766667,0.291433333,0.000155556,0.355911111,0.000155556,0.333347778,0.034922222,0.033911111,0.035777778,0.000155556,0.053511111,0.023881667,0.045367778,0.006688889,0.006377778,0.007,0.003422222,0.012444444,0.004371111,0.009644444,0.552144444,0.546155556,0.557433333,0.000155556,0.694244444,0.000155556,0.624730556,0.0679,0.066888889,0.069844444,0.000155556,0.094888889,0.048237778,0.086928333,0.012911111,0.0126,0.013533333,0.007155556,0.020377778,0.008726667,0.016955556
8,0,0.233333333,1,1808,1802.5,1814.5,1,1982,1,1910.325,2.442144444,2.420288889,2.456844444,0,2.758311111,0,2.635017778,0.295088889,0.291666667,0.298511111,0,0.354977778,0,0.343742778,0.057866667,0.057244444,0.058955556,0,0.073577778,0,0.069377778,24,9.6,0,0,568,565,574,501,642,514.625,621.25,46,46,47,6,66,38.675,59,36,36,37,29,57,31,49,40,39,40.5,34,61,35,53,0.297577778,0.293066667,0.303255556,0.000155556,0.384688889,0.000155556,0.362288889,0.035544444,0.034533333,0.036244444,0.000155556,0.058022222,0.026082778,0.049361667,0.006844444,0.006533333,0.007,0.000155556,0.012288889,0.004301111,0.010266667,0.569644444,0.563422222,0.579911111,0.000155556,0.666244444,0.000155556,0.646061111,0.069377778,0.067822222,0.071477778,0.000155556,0.093022222,0.052111111,0.087204444,0.013066667,0.012755556,0.013377778,0.000155556,0.019288889,0.009068889,0.018355556
9,0,0.233333333,1.3,1769,1762.5,1776,1,2040,1,1925.55,2.404733333,2.392055556,2.420288889,0,2.795022222,0,2.661633333,0.293377778,0.289333333,0.298044444,0,0.381111111,0,0.339951111,0.056466667,0.055222222,0.0574,0,0.079644444,0,0.066939444,16,6.4,0,0,591,587,597,504,702,539.825,671.175,39.5,39,40,31,78,33,60.7,31,30,31,25,71,27,53.05,35,34,35,29,74,31,56.05,0.309633333,0.3038,0.314922222,0.000155556,0.391844444,0.248620556,0.371346111,0.038422222,0.037488889,0.039122222,0.022088889,0.0602,0.028019444,0.050116111,0.007155556,0.006844444,0.007466667,0.000155556,0.011822222,0.004044444,0.01029,0.582866667,0.574933333,0.588777778,0.000155556,0.720066667,0.496945556,0.673018889,0.070311111,0.068288889,0.071555556,0.051644444,0.098466667,0.053483889,0.091987778,0.013533333,0.013066667,0.014311111,0.000155556,0.020377778,0.00931,0.018977778
10,0,0.233333333,1.6,1744,1738,1747,1,2013,1,1811.55,2.361955556,2.350211111,2.378133333,0,2.722688889,0,2.517063889,0.286533333,0.283033333,0.2884,0,0.360422222,0,0.325690556,0.056155556,0.055533333,0.056855556,0,0.071866667,0,0.066006111,16,6.4,0,0,604,598,610.5,530,746,563,656.525,35,34,35,28,72,30,45.175,28,27,28,23,65,24.825,38,32,31,32,27,69,28,41.175,0.317488889,0.312977778,0.323088889,0.000155556,0.409577778,0.263884444,0.387737778,0.038422222,0.037488889,0.039355556,0.000155556,0.063622222,0.027665556,0.051356667,0.007311111,0.007,0.007622222,0.000155556,0.012911111,0.004176667,0.010888889,0.588155556,0.579444444,0.592822222,0.000155556,0.709644444,0.494324444,0.688068889,0.070777778,0.069688889,0.072644444,0.000155556,0.105311111,0.054794444,0.09569,0.013844444,0.013222222,0.014466667,0.000155556,0.021311111,0.009488889,0.01918
11,0,0.233333333,1.9,1733,1728.5,1739.5,1,2074,1658,1806.775,2.356822222,2.345933333,2.373777778,0,2.830177778,2.094155,2.519953333,0.287777778,0.285133333,0.291433333,0,0.376911111,0.234282222,0.328373889,0.055377778,0.054522222,0.056466667,0,0.0798,0.044523889,0.068028333,6,2.4,0,0,614.5,610,618.5,555,774,572,669.7,32,31,32,26,76,28,43,26,25,26,22,72,23,35,30,30,31,25,75,26,38.925,0.329933333,0.324955556,0.337244444,0.000155556,0.426533333,0.267726667,0.39704,0.0392,0.038422222,0.040444444,0.024266667,0.069844444,0.027533333,0.055618889,0.007311111,0.007155556,0.007622222,0.003577778,0.013533333,0.004367222,0.011343889,0.600911111,0.595933333,0.609466667,0.000155556,0.741377778,0.515386667,0.683713333,0.071244444,0.069377778,0.072566667,0.048377778,0.108111111,0.052157778,0.095476111,0.013688889,0.013222222,0.014155556,0.007777778,0.023644444,0.009189444,0.020210556
12,0,0.233333333,2.2,1727,1723,1731.5,1,1896,1681.9,1802.325,2.338466667,2.3282,2.347333333,0,2.628422222,2.192011111,2.500711111,0.287233333,0.283344444,0.290577778,0,0.339577778,0.245548333,0.328097778,0.055533333,0.054833333,0.056233333,0,0.070622222,0.043901667,0.064761667,4,1.6,0,0,619,615,622,559,708,578.25,666.75,30,29,30,24,56,26,40.875,25,25,25,20,49,22,35.875,28,28,28,23,52,25,39.875,0.329777778,0.325422222,0.3346,0.246088889,0.409266667,0.268488889,0.394838889,0.039355556,0.037722222,0.041144444,0.021622222,0.0602,0.027436111,0.052694444,0.007388889,0.007,0.007777778,0.003577778,0.013533333,0.004375,0.0112,0.595466667,0.588,0.603166667,0.510222222,0.7196,0.529141667,0.677366667,0.071866667,0.070077778,0.072955556,0.0434,0.104222222,0.052013889,0.096133333,0.013688889,0.013222222,0.014311111,0.007155556,0.022244444,0.009177778,0.018958333
13,0,0.466666667,0.7,1883,1875.5,1888.5,0,2267,1,2053.925,5.138466667,5.121511111,5.169733333,0,6.209466667,0,5.716363333,0.624088889,0.618022222,0.630466667,0,0.765644444,0,0.711192222,0.122111111,0.121333333,0.124911111,0,0.151511111,0,0.142348889,27,10.8,0,0,522,517,528,448,703,460,608.8,56,55,57,44,110,48,78.25,43,42,44,33,97,35,65.5,48,47,48,38,101,41,70.5,0.573066667,0.562177778,0.582711111,0.000311111,0.729555556,0.000311111,0.683635556,0.069688889,0.067822222,0.071555556,0.000311111,0.102355556,0.052453333,0.095013333,0.013377778,0.013066667,0.014,0.000311111,0.027066667,0.008088889,0.020354444,1.116266667,1.104755556,1.129644444,0.000311111,1.316,0.000311111,1.260062222,0.1372,0.134088889,0.14,0.000311111,0.184488889,0.109137778,0.167377778,0.026133333,0.0252,0.026755556,0.000311111,0.040133333,0.018223333,0.034043333
14,0,0.466666667,1,1809,1803.5,1815,0,2121,1,1945.525,4.897666667,4.886,4.925822222,0,5.733777778,0,5.303658889,0.596711111,0.587688889,0.601377778,0,0.731733333,0,0.680018889,0.114644444,0.112311111,0.116355556,0,0.1484,0,0.138475556,17,6.8,0,0,562,554,565,497,690,513.6,628,46,46,47,36,82,38.8,63,36,35,37,25,76,30,54.2,40,39,40,30,80,34.8,57.4,0.591422222,0.580844444,0.599822222,0.000311111,0.783066667,0.42798,0.705071111,0.070933333,0.067511111,0.072488889,0.000311111,0.1316,0.052126667,0.102091111,0.013377778,0.012755556,0.013688889,0.006844444,0.022711111,0.008648889,0.020844444,1.138355556,1.124666667,1.152977778,0.000311111,1.369822222,0.891115556,1.284951111,0.137511111,0.135022222,0.140622222,0.000311111,0.197866667,0.107193333,0.178313333,0.026444444,0.026133333,0.027066667,0.01648889,0.037955556,0.018977778,0.034844444
15,0,0.466666667,1.3,1774,1768,1779,1,1997,1,1873.325,4.8216,4.785977778,4.854888889,0,5.552088889,0,5.259263333,0.589244444,0.581777778,0.5964,0,0.709644444,0,0.687143333,0.115111111,0.113244444,0.117911111,0,0.145911111,0,0.139066667,11,4.4,0,0,593,591,598,521,692,542.9,645.05,40,40,41,31,68,33,53.05,32,32,33,26,58,27,44,36,36,37,29,62,31,47.05,0.6272,0.620044444,0.6412,0.000311111,0.829422222,0.516133333,0.7504,0.074977778,0.072488889,0.077155556,0.046044444,0.116355556,0.053791111,0.10276,0.014311111,0.013688889,0.014933333,0.000311111,0.024266667,0.008088889,0.021482222,1.174444444,1.160133333,1.185955556,0.000311111,1.398133333,1.011422222,1.323777778,0.14,0.135022222,0.141866667,0.094577778,0.213111111,0.107862222,0.18312,0.027066667,0.026444444,0.027688889,0.000311111,0.044488889,0.018962222,0.038266667
16,0,0.466666667,1.6,1744,1741,1747,1,1949,1,1829.875,4.732622222,4.708666667,4.755644444,0,5.302266667,0,5.084193333,0.582711111,0.576177778,0.592355556,0,0.7,0,0.659275556,0.112933333,0.111377778,0.114955556,0,0.1428,0,0.132805556,17,6.8,0,0,603,598,607,545,703,559.8,668.2,35,35,36,30,57,31,46.2,28,27,28,24,52,24.8,39,32,32,33,28,55,28,42,0.639955556,0.630933333,0.648666667,0.000311111,0.831911111,0.470244444,0.75852,0.077311111,0.075288889,0.079955556,0.000311111,0.116666667,0.053604444,0.106197778,0.014622222,0.014,0.014933333,0.007155556,0.023955556,0.009271111,0.020284444,1.191555556,1.177555556,1.2012,0.000311111,1.381333333,0.929833333,1.348837778,0.142488889,0.138444444,0.144666667,0.000311111,0.200044444,0.108048889,0.192321111,0.027377778,0.026133333,0.028,0.01648889,0.045111111,0.018915556,0.038328889
17,0,0.466666667,1.9,1733,1729,1738,1,1844,1664.9,1792.775,4.6928,4.663555556,4.715977778,0,5.243777778,4.36275,4.950446667,0.570577778,0.561866667,0.575866667,0,0.704977778,0.475315556,0.662837778,0.1106,0.108888889,0.112311111,0,0.1428,0.086978889,0.134361111,6,2.4,1,0.4,611,606.5,614,548,689,566.075,654.925,32.5,32,33,26,46,28,39.925,27,27,28,20,41,23,33,30,30,30,24,45,26,36,0.6468,0.636222222,0.653955556,0.536044444,0.847777778,0.5537,0.791062222,0.077622222,0.0756,0.078866667,0.051955556,0.124133333,0.059756667,0.10542,0.014622222,0.014311111,0.014933333,0.008711111,0.026133333,0.009955556,0.021155556,1.196688889,1.181755556,1.206022222,0.966933333,1.445111111,1.037765556,1.36969,0.1456,0.141866667,0.148866667,0.089911111,0.210933333,0.104245556,0.187195556,0.026911111,0.026444444,0.028,0.01648889,0.040755556,0.019288889,0.038577778
18,0,0.466666667,2.2,1723.5,1719.5,1728,1,2004,1.225,1829.85,4.688444444,4.668844444,4.717377778,0,5.518488889,0.000311111,4.992197778,0.569022222,0.563111111,0.575555556,0,0.712444444,7.00E-05,0.668157778,0.111066667,0.109822222,0.112311111,0,0.1456,0,0.132082222,9,3.6,1,0.4,621,617,627,553,764,576,677,30,29,30,24,64,26,44,25,25,25,21,59,22,39,28,27,28,24,62,25,42,0.663444444,0.648355556,0.675266667,0.000311111,0.852133333,0.5292,0.808865556,0.079177778,0.077466667,0.081977778,0.000311111,0.128177778,0.056023333,0.112311111,0.014622222,0.014,0.015244444,0.007777778,0.029555556,0.009955556,0.0224,1.199955556,1.188288889,1.220022222,0.000311111,1.520088889,1.058135556,1.367481111,0.141244444,0.137977778,0.1442,0.000311111,0.213111111,0.10675,0.192142222,0.027066667,0.026133333,0.027688889,0.01555556,0.049155556,0.018355556,0.038577778
19,1,0.033333333,0.7,1449,1443,1457,0,1590,1,1515.775,0.280277778,0.278055556,0.2818,0,0.3094,0,0.300147222,0.034144444,0.0338,0.034411111,0,0.041822222,0,0.038375,0.006577778,0.006488889,0.006644444,0,0.008511111,0,0.007886111,26,10.4,0,0,375,371,377.5,311,441,331,417.85,60,59,61,45,109,50,82,47,46,48,36,98,38,69,53,52,54,43,104,45,75.425,0.039711111,0.039066667,0.040288889,0.031333333,0.049133333,0.03247,0.046702778,0.004766667,0.004655556,0.004833333,0.002577778,0.006888889,0.003390556,0.006495,0.000933333,0.000911111,0.000977778,0.000266667,0.001466667,0.000568333,0.001298333,0.0772,0.076311111,0.078155556,0.064088889,0.091688889,0.068502222,0.087059444,0.009322222,0.009155556,0.009488889,0.006044444,0.013244444,0.00741,0.011831667,0.0018,0.001733333,0.001822222,0.001133333,0.002666667,0.001266667,0.002311111
20,1,0.033333333,1,1449,1444,1452,0,1526,1,1497.775,0.280511111,0.279155556,0.281977778,0,0.305733333,0,0.299501111,0.034488889,0.034033333,0.034877778,0,0.040844444,0,0.039552778,0.006611111,0.006511111,0.006755556,0,0.008911111,0,0.008133333,27,10.8,0,0,446,443,450,383,509,404,490,47,46,48,38,83,40,67.9,37,36,37,29,74,31,55.9,42,41,42,34,80,36,61.9,0.041488889,0.040666667,0.041977778,0.031222222,0.052355556,0.034962222,0.049765556,0.005066667,0.004955556,0.005244444,0.003466667,0.007844444,0.003802222,0.006815556,0.000955556,0.000911111,0.001,0.000466667,0.001555556,0.000577778,0.001444444,0.079866667,0.0792,0.080311111,0.064311111,0.093911111,0.070401111,0.090286667,0.009688889,0.009422222,0.009866667,0.007111111,0.015688889,0.007752222,0.012288889,0.001844444,0.0018,0.001911111,0.000933333,0.003,0.001367778,0.002466667
21,1,0.033333333,1.3,1449.5,1445.5,1454,0,1515,1,1496.775,0.280722222,0.279388889,0.281944444,0,0.3084,0,0.300619444,0.034366667,0.033955556,0.034644444,0,0.041733333,0,0.039752778,0.006622222,0.006533333,0.006744444,0,0.008866667,0,0.008044444,15,6,6,2.4,484,482,488,411,558,439,529.15,40,39,40,32,75,34,53.15,32,31,32,26,69,27,46.15,37,37,37,29,73,32,51,0.043488889,0.042733333,0.044244444,0.033155556,0.058266667,0.035974444,0.052428889,0.005311111,0.005133333,0.005444444,0.0034,0.008111111,0.00386,0.007117778,0.001,0.000955556,0.001022222,0.000533333,0.001955556,0.000622222,0.001422222,0.081088889,0.0802,0.081844444,0.066155556,0.094244444,0.071654444,0.092515556,0.010022222,0.009911111,0.010288889,0.006844444,0.014466667,0.007458889,0.013143333,0.001933333,0.001866667,0.001955556,0.0012,0.003222222,0.001374444,0.002647778
22,1,0.033333333,1.6,1450.5,1445.5,1454,0,1511,1,1501,0.2806,0.278711111,0.282266667,0,0.305711111,2.72E-05,0.299340556,0.034188889,0.0339,0.034511111,0,0.041133333,2.72E-05,0.038733333,0.006588889,0.006488889,0.006666667,0,0.008177778,0,0.0078,8,3.2,16,6.4,507,502.5,510,441,579,460.05,552,36,35,36,28,73,31,51.975,30,29,31,24,69,25,45.95,34,34,35,27,73,29,49.95,0.044422222,0.043488889,0.045055556,0.034577778,0.057355556,0.036962778,0.053612778,0.0054,0.005266667,0.005577778,0.003533333,0.007733333,0.004045556,0.007155,0.001044444,0.001022222,0.0011,0.000466667,0.001666667,0.000645,0.001466667,0.082433333,0.081666667,0.083122222,0.067511111,0.095355556,0.072547222,0.091930556,0.009822222,0.009555556,0.009966667,0.006444444,0.013666667,0.007778333,0.012617778,0.001911111,0.001888889,0.001955556,0.001155556,0.002755556,0.001356667,0.002511111
23,1,0.033333333,1.9,1445,1442,1448.5,1,1530,1,1496.875,0.279677778,0.278644444,0.281144444,0,0.308022222,0,0.297745556,0.034044444,0.033666667,0.034333333,0,0.040377778,0,0.038656667,0.006544444,0.006444444,0.006633333,0,0.008866667,0,0.008051667,14,5.6,20,8,523,519,525,463,594,480.625,576.125,33,33,33,27,100,28,47.375,27,26,27,21,94,23,43.25,31,31,32,25,98,27,47.25,0.045288889,0.044377778,0.045844444,0.034066667,0.058466667,0.037491667,0.055461111,0.005466667,0.005333333,0.005577778,0.003711111,0.009622222,0.003952778,0.00745,0.001044444,0.000977778,0.001088889,0.000444444,0.002022222,0.000641667,0.001577778,0.083,0.082155556,0.083533333,0.069822222,0.102044444,0.073797222,0.095519444,0.010044444,0.009855556,0.010222222,0.006511111,0.014844444,0.007327778,0.013033333,0.001922222,0.001888889,0.002,0.001,0.003933333,0.001286111,0.002666667
24,1,0.033333333,2.2,1449,1446,1453,0,1508,1397.45,1494.775,0.280188889,0.279022222,0.281811111,0,0.302511111,0.25495,0.298044444,0.034555556,0.034066667,0.035044444,0,0.042288889,0.02756,0.039537222,0.006711111,0.0066,0.006844444,0,0.008511111,0.005032778,0.008083889,6,2.4,25,10,538,535.5,542,479,600,491.3,584.925,30.5,30,31,24,45,26,38.925,25,24,25,21,39,22,33,29,29,30,24,43,25.075,36.925,0.046433333,0.045744444,0.046922222,0.034666667,0.059377778,0.038726111,0.056165,0.005544444,0.0054,0.005677778,0.003444444,0.009288889,0.003981111,0.007475556,0.001088889,0.001066667,0.001133333,0.000555556,0.001933333,0.000711111,0.001661667,0.083511111,0.082966667,0.084333333,0.066355556,0.1008,0.072276667,0.094992778,0.010033333,0.009855556,0.010333333,0.006533333,0.015533333,0.007825556,0.013491111,0.001966667,0.001911111,0.002022222,0.001266667,0.003044444,0.001401667,0.002709444
25,1,0.233333333,0.7,1446,1438,1451,0,1539,1,1508,1.951288889,1.939233333,1.970188889,0,2.153822222,0,2.110721667,0.2394,0.237222222,0.243677778,0,0.291355556,0,0.272463333,0.044877778,0.043788889,0.045577778,0,0.058488889,0,0.055428333,43,17.2,0,0,374,371,376,313,436,331.15,415.55,59,58,60,5,90,47.225,84,46,45,47,33,75,38,68.85,53,53,54,39,81,44,75.85,0.273777778,0.269577778,0.280311111,0.000155556,0.334133333,0.000155556,0.324831111,0.033133333,0.032511111,0.033444444,0.000155556,0.050088889,0.023138889,0.042894444,0.006377778,0.006222222,0.006688889,0.003422222,0.010266667,0.003888889,0.009597778,0.531844444,0.527022222,0.541955556,0.000155556,0.642911111,0.000155556,0.602606667,0.0644,0.063466667,0.065644444,0.000155556,0.091933333,0.048494444,0.0819,0.012288889,0.011666667,0.0126,0.007311111,0.018666667,0.008578889,0.016418889
26,1,0.233333333,1,1447,1443,1451,1,1529,1,1502.55,1.965911111,1.954166667,1.978044444,0,2.147133333,0,2.102002778,0.239477778,0.237144444,0.242044444,0,0.299755556,0,0.276577778,0.0462,0.045577778,0.046822222,0,0.059577778,0,0.055688889,23,9.2,1,0.4,441,438,445,384,505,402,483.35,48,47,49,37,73,40,64.35,38,37,39,29,62,31,53.7,43,42,44,35,67,36,58.35,0.287855556,0.283033333,0.292055556,0.000155556,0.391222222,0.000155556,0.349066667,0.034222222,0.033288889,0.034688889,0.000155556,0.055533333,0.026498889,0.046351667,0.006688889,0.006377778,0.007,0.0028,0.010733333,0.00399,0.009698889,0.552455556,0.545533333,0.556888889,0.000155556,0.660177778,0.000155556,0.632352778,0.067666667,0.066266667,0.0693,0.000155556,0.097844444,0.049108889,0.085493333,0.012911111,0.012444444,0.013222222,0.007622222,0.019755556,0.008757778,0.017476667
27,1,0.233333333,1.3,1449,1446,1452,0,1528,1,1486.775,1.962255556,1.950666667,1.974622222,0,2.155533333,3.50E-05,2.099953333,0.239477778,0.236911111,0.242355556,0,0.280311111,0,0.272031667,0.046355556,0.045888889,0.047133333,0,0.0602,0,0.055393333,15,6,12,4.8,483,479,485,412,547,432,533.15,40,39,40,32,64,33.85,57.15,32,31,32,25,60,27,49.15,37,37,38,30,64,31,54,0.303177778,0.298822222,0.308155556,0.000155556,0.417666667,0.000155556,0.362732222,0.036866667,0.035777778,0.037488889,0.024422222,0.054133333,0.027354444,0.049777778,0.007,0.006844444,0.007155556,0.003422222,0.011355556,0.004511111,0.010134444,0.565288889,0.557511111,0.571044444,0.000155556,0.661266667,0.000155556,0.646092222,0.069533333,0.067511111,0.070622222,0.049933333,0.093333333,0.053822222,0.087375556,0.013222222,0.012755556,0.013688889,0.007622222,0.020688889,0.00931,0.018822222
